Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name	Batch1	Start Coord	End Coord	Scaffold ID	COG	Pfam	
3300033886 assembled Ga0308413_000020_56285_56611	Ga0308413_4016	2-oxoglutarate ferredoxin oxidoreductase subunit delta	3300033886	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090729_t10cd (*) (MER-FS) (assembled)	2	56285	56611	Ga0308413_000020	COG1146===NAD-dependent dihydropyrimidine dehydrogenase, PreA subunit	pfam12838===4Fe-4S dicluster domain	
3300031958 assembled Ga0308410_100000567	Ga0308410_100000567	2-oxoglutarate ferredoxin oxidoreductase subunit delta	3300031958	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-MatCore (*) (MER-FS) (assembled)	2	75347	75667	Ga0308410_1000005	COG1146===NAD-dependent dihydropyrimidine dehydrogenase, PreA subunit	pfam12838===4Fe-4S dicluster domain	
3300033886 assembled Ga0308413_000020_53608_54186	Ga0308413_4013	2-oxoglutarate ferredoxin oxidoreductase subunit gamma	3300033886	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090729_t10cd (*) (MER-FS) (assembled)	2	53608	54186	Ga0308413_000020	COG1014===Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	pfam01558===Pyruvate ferredoxin/flavodoxin oxidoreductase	
3300031958 assembled Ga0308410_100000570	Ga0308410_100000570	2-oxoglutarate ferredoxin oxidoreductase subunit gamma	3300031958	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-MatCore (*) (MER-FS) (assembled)	2	77766	78344	Ga0308410_1000005	COG1014===Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	pfam01558===Pyruvate ferredoxin/flavodoxin oxidoreductase	
3300031950 assembled Ga0308417_1000018100	Ga0308417_1000018100	2-oxoglutarate ferredoxin oxidoreductase subunit gamma	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	113668	114246	Ga0308417_1000018	COG1014===Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	pfam01558===Pyruvate ferredoxin/flavodoxin oxidoreductase	
3300032049 assembled Ga0308416_10000037	Ga0308416_10000037	2-oxoisovalerate dehydrogenase E1 component alpha subunit	3300032049	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS60 (*) (MER-FS) (assembled)	2	5680	6789	Ga0308416_1000003	COG1071===TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	pfam00676===Dehydrogenase E1 component	
3300032045 assembled Ga0308400_10004041	Ga0308400_10004041	2-oxoisovalerate dehydrogenase E1 component alpha subunit	3300032045	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20060914_OS12-65 (*) (MER-FS) (assembled)	2	3	683	Ga0308400_1000404	COG1071===TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	pfam00676===Dehydrogenase E1 component	
3300031776 assembled Ga0308415_100041621	Ga0308415_100041621	2-oxoisovalerate dehydrogenase E1 component alpha subunit	3300031776	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS55 (*) (MER-FS) (assembled)	2	14680	15789	Ga0308415_1000416	COG1071===TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	pfam00676===Dehydrogenase E1 component	
3300031776 assembled Ga0308415_100041620	Ga0308415_100041620	2-oxoisovalerate dehydrogenase E1 component beta subunit	3300031776	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS55 (*) (MER-FS) (assembled)	2	13693	14667	Ga0308415_1000416	COG0022===Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	pfam02780===Transketolase, C-terminal domain	
3300032049 assembled Ga0308416_10000038	Ga0308416_10000038	2-oxoisovalerate dehydrogenase E1 component beta subunit	3300032049	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS60 (*) (MER-FS) (assembled)	2	6802	7776	Ga0308416_1000003	COG0022===Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	pfam02780===Transketolase, C-terminal domain	
3300032045 assembled Ga0308400_10004042	Ga0308400_10004042	2-oxoisovalerate dehydrogenase E1 component beta subunit	3300032045	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20060914_OS12-65 (*) (MER-FS) (assembled)	2	696	1670	Ga0308400_1000404	COG0022===Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	pfam02780===Transketolase, C-terminal domain	
3300032356 assembled Ga0308414_10375524	Ga0308414_10375524	2-polyprenyl-6-methoxyphenol hydroxylase-like FAD-dependent oxidoreductase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	2	1439	2179	Ga0308414_1037552	COG0654===2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	pfam01494===FAD binding domain	
3300031958 assembled Ga0308410_10007877	Ga0308410_10007877	2-polyprenyl-6-methoxyphenol hydroxylase-like FAD-dependent oxidoreductase/phytoene dehydrogenase-like protein	3300031958	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-MatCore (*) (MER-FS) (assembled)	2	7202	8389	Ga0308410_1000787	COG1233===Phytoene dehydrogenase-related protein	pfam01494===FAD binding domain	
3300031950 assembled Ga0308417_100040121	Ga0308417_100040121	2-polyprenyl-6-methoxyphenol hydroxylase-like FAD-dependent oxidoreductase/phytoene dehydrogenase-like protein	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	21367	22557	Ga0308417_1000401	COG1233===Phytoene dehydrogenase-related protein	pfam01494===FAD binding domain	
3300031812 assembled Ga0308411_100110693	Ga0308411_100110693	2-polyprenyl-6-methoxyphenol hydroxylase-like FAD-dependent oxidoreductase/phytoene dehydrogenase-like protein	3300031812	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-BottomLayer (*) (MER-FS) (assembled)	2	1241	2428	Ga0308411_10011069	COG1233===Phytoene dehydrogenase-related protein	pfam01494===FAD binding domain	
3300031966 assembled Ga0308420_100002639	Ga0308420_100002639	2-pyrone-4,6-dicarboxylate lactonase	3300031966	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS55 (*) (MER-FS) (assembled)	2	37177	38073	Ga0308420_1000026	COG3618===Predicted metal-dependent hydrolase, TIM-barrel fold	pfam04909===Amidohydrolase	
3300031518 assembled Ga0308389_10001371	Ga0308389_10001371	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	3300031518	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_148 (*) (MER-FS) (assembled)	2	1	846	Ga0308389_1000137	COG1165===2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	pfam02776===Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	
3300031514 assembled Ga0308390_100005728	Ga0308390_100005728	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	3300031514	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_149 (*) (MER-FS) (assembled)	2	27078	28844	Ga0308390_1000057	COG1165===2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	pfam02776===Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	
3300031950 assembled Ga0308417_100002483	Ga0308417_100002483	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	107475	109241	Ga0308417_1000024	COG1165===2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	pfam02776===Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	
3300032058 assembled Ga0308419_100017526	Ga0308419_100017526	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	25694	27460	Ga0308419_1000175	COG1165===2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	pfam02776===Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	
3300033886 assembled Ga0308413_000050_27080_28846	Ga0308413_7419	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	3300033886	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090729_t10cd (*) (MER-FS) (assembled)	2	27080	28846	Ga0308413_000050	COG1165===2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	pfam02776===Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	
3300031568 assembled Ga0308393_100105511	Ga0308393_100105511	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	3300031568	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050630_ee2 (*) (MER-FS) (assembled)	2	11352	13163	Ga0308393_1001055	COG1165===2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	pfam16582===Middle domain of thiamine pyrophosphate	
3300032058 assembled Ga0308419_100017525	Ga0308419_100017525	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	24897	25697	Ga0308419_1000175	COG0596===Pimeloyl-ACP methyl ester carboxylesterase	pfam12697===Alpha/beta hydrolase family	
3300031950 assembled Ga0308417_100002484	Ga0308417_100002484	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	109238	110038	Ga0308417_1000024	COG0596===Pimeloyl-ACP methyl ester carboxylesterase	pfam12697===Alpha/beta hydrolase family	
3300033886 assembled Ga0308413_000050_26283_27083	Ga0308413_7418	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	3300033886	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090729_t10cd (*) (MER-FS) (assembled)	2	26283	27083	Ga0308413_000050	COG0596===Pimeloyl-ACP methyl ester carboxylesterase	pfam12697===Alpha/beta hydrolase family	
3300031514 assembled Ga0308390_100005727	Ga0308390_100005727	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	3300031514	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_149 (*) (MER-FS) (assembled)	2	26281	27081	Ga0308390_1000057	COG0596===Pimeloyl-ACP methyl ester carboxylesterase	pfam12697===Alpha/beta hydrolase family	
3300031950 assembled Ga0308417_10001426	Ga0308417_10001426	23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	6571	7308	Ga0308417_1000142	COG1189===Predicted rRNA methylase YqxC, contains S4 and FtsJ domains	pfam01728===FtsJ-like methyltransferase	
3300032049 assembled Ga0308416_10000036	Ga0308416_10000036	23S rRNA (pseudouridine1915-N3)-methyltransferase	3300032049	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS60 (*) (MER-FS) (assembled)	2	4824	5261	Ga0308416_1000003	COG1576===23S rRNA pseudoU1915 N3-methylase RlmH	pfam02590===Predicted SPOUT methyltransferase	
3300031776 assembled Ga0308415_100041622	Ga0308415_100041622	23S rRNA (pseudouridine1915-N3)-methyltransferase	3300031776	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS55 (*) (MER-FS) (assembled)	2	16208	16645	Ga0308415_1000416	COG1576===23S rRNA pseudoU1915 N3-methylase RlmH	pfam02590===Predicted SPOUT methyltransferase	
3300031950 assembled Ga0308417_1000024102	Ga0308417_1000024102	23S rRNA (uracil1939-C5)-methyltransferase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	129172	130440	Ga0308417_1000024	COG2265===tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family	pfam05958===tRNA (Uracil-5-)-methyltransferase	
3300032058 assembled Ga0308419_10001757	Ga0308419_10001757	23S rRNA (uracil1939-C5)-methyltransferase	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	4495	5763	Ga0308419_1000175	COG2265===tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family	pfam05958===tRNA (Uracil-5-)-methyltransferase	
3300031514 assembled Ga0308390_10000579	Ga0308390_10000579	23S rRNA (uracil1939-C5)-methyltransferase	3300031514	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_149 (*) (MER-FS) (assembled)	2	5879	7147	Ga0308390_1000057	COG2265===tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family	pfam05958===tRNA (Uracil-5-)-methyltransferase	
3300031958 assembled Ga0308410_100000584	Ga0308410_100000584	23S rRNA-intervening sequence protein	3300031958	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-MatCore (*) (MER-FS) (assembled)	2	92604	92972	Ga0308410_1000005		pfam05635===23S rRNA-intervening sequence protein	
3300031950 assembled Ga0308417_1000018114	Ga0308417_1000018114	23S rRNA-intervening sequence protein	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	128519	128887	Ga0308417_1000018		pfam05635===23S rRNA-intervening sequence protein	
3300031865 assembled Ga0308408_100015419	Ga0308408_100015419	2Fe-2S ferredoxin	3300031865	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060912_MSe3 (*) (MER-FS) (assembled)	2	19786	20100	Ga0308408_1000154	COG0633===Ferredoxin	pfam00111===2Fe-2S iron-sulfur cluster binding domain	
3300031567 assembled Ga0308391_100003133	Ga0308391_100003133	2Fe-2S ferredoxin	3300031567	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20050623_t1 (*) (MER-FS) (assembled)	2	30232	30546	Ga0308391_1000031	COG0633===Ferredoxin	pfam00111===2Fe-2S iron-sulfur cluster binding domain	
3300032356 assembled Ga0308414_10016548	Ga0308414_10016548	2Fe-2S iron-sulfur cluster protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	2	9224	9550	Ga0308414_1001654		pfam13510===2Fe-2S iron-sulfur cluster binding domain	
3300031875 assembled Ga0308405_100029420	Ga0308405_100029420	2Fe-2S iron-sulfur cluster protein	3300031875	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060912_MS13 (*) (MER-FS) (assembled)	2	16664	16990	Ga0308405_1000294		pfam13510===2Fe-2S iron-sulfur cluster binding domain	
3300031567 assembled Ga0308391_10000315	Ga0308391_10000315	2Fe-2S iron-sulfur cluster protein	3300031567	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20050623_t1 (*) (MER-FS) (assembled)	2	5999	6325	Ga0308391_1000031		pfam13510===2Fe-2S iron-sulfur cluster binding domain	
