Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name	Batch1	Start Coord	End Coord	Scaffold ID	COG	Pfam	
3300032356 assembled Ga0308414_10002602	Ga0308414_10002602	phosphoglycolate phosphatase/beta-phosphoglucomutase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	400	1176	Ga0308414_1000260	COG0637===Beta-phosphoglucomutase or related phosphatase, HAD superfamily	pfam13419===Haloacid dehalogenase-like hydrolase	
3300032356 assembled Ga0308414_100205611	Ga0308414_100205611	phosphoribosyl-ATP pyrophosphohydrolase/phosphoribosyl-AMP cyclohydrolase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	10380	10997	Ga0308414_1002056	COG0140===Phosphoribosyl-ATP pyrophosphohydrolase	pfam01503===Phosphoribosyl-ATP pyrophosphohydrolase	
3300035990 assembled Ga0393409_023_9457_10245	null	pimeloyl-ACP methyl ester carboxylesterase	3300035990	Sorted cell/s from microbial mat in Octopus Spring, Yellowstone National Park, Wyoming, United States - Uncultured microbe JGI_YuBhay.Octo05.RedA.02.E6 (*) (MER-FS) (assembled)	6	9457	10245	Ga0393409_023	COG0596===Pimeloyl-ACP methyl ester carboxylesterase	pfam12697===Alpha/beta hydrolase family	
3300032356 assembled Ga0308414_10113994	Ga0308414_10113994	pimeloyl-ACP methyl ester carboxylesterase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	1864	2727	Ga0308414_1011399	COG0596===Pimeloyl-ACP methyl ester carboxylesterase	pfam12697===Alpha/beta hydrolase family	
3300032356 assembled Ga0308414_100063412	Ga0308414_100063412	PIN domain nuclease of toxin-antitoxin system	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	8177	8308	Ga0308414_1000634	COG3744===PIN domain nuclease, a component of toxin-antitoxin system (PIN domain)		
3300032356 assembled Ga0308414_10021615	Ga0308414_10021615	PIN domain nuclease of toxin-antitoxin system	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	3559	3963	Ga0308414_1002161	COG3744===PIN domain nuclease, a component of toxin-antitoxin system (PIN domain)	pfam01850===PIN domain	
3300032356 assembled Ga0308414_100002813	Ga0308414_100002813	PiT family inorganic phosphate transporter	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	18151	18459	Ga0308414_1000028	COG0306===Phosphate/sulfate permease	pfam01384===Phosphate transporter family	
3300032356 assembled Ga0308414_10001602	Ga0308414_10001602	plasmid maintenance system antidote protein VapI/Zn-dependent peptidase ImmA (M78 family)	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	1521	2615	Ga0308414_1000160	COG3093===Plasmid maintenance system antidote protein VapI, contains XRE-type HTH domain	pfam06114===IrrE N-terminal-like domain	
3300032356 assembled Ga0308414_100266113	Ga0308414_100266113	plasmid stabilization system protein ParE	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	8942	9232	Ga0308414_1002661	COG3668===Plasmid stabilization system protein ParE	pfam05016===ParE toxin of type II toxin-antitoxin system, parDE	
3300032356 assembled Ga0308414_10064885	Ga0308414_10064885	plasmid stabilization system protein ParE	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	2984	3289	Ga0308414_1006488	COG3668===Plasmid stabilization system protein ParE	pfam05016===ParE toxin of type II toxin-antitoxin system, parDE	
3300032356 assembled Ga0308414_10021317	Ga0308414_10021317	plasmid stabilization system protein ParE	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	4447	4758	Ga0308414_1002131	COG3668===Plasmid stabilization system protein ParE	pfam05016===ParE toxin of type II toxin-antitoxin system, parDE	
3300032356 assembled Ga0308414_10055214	Ga0308414_10055214	plasmid stabilization system protein ParE	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	1706	1990	Ga0308414_1005521	COG3668===Plasmid stabilization system protein ParE	pfam05016===ParE toxin of type II toxin-antitoxin system, parDE	
3300032356 assembled Ga0308414_100005643	Ga0308414_100005643	predicted ATPase/class 3 adenylate cyclase/class 3 adenylate cyclase/tetratricopeptide (TPR) repeat protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	54478	58977	Ga0308414_1000056	COG3899===Predicted ATPase	pfam13424===Tetratricopeptide repeat	
3300032356 assembled Ga0308414_100000469	Ga0308414_100000469	predicted dehydrogenase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	77154	78497	Ga0308414_1000004	COG0673===Predicted dehydrogenase	pfam02894===Oxidoreductase family, C-terminal alpha/beta domain	
3300032356 assembled Ga0308414_100003123	Ga0308414_100003123	predicted metal-dependent phosphoesterase TrpH	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	27150	28265	Ga0308414_1000031	COG0613===Predicted metal-dependent phosphoesterase TrpH, contains PHP domain		
3300032356 assembled Ga0308414_10005029	Ga0308414_10005029	predicted nucleic acid-binding protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	7028	7456	Ga0308414_1000502	COG2402===Predicted nucleic acid-binding protein, contains PIN domain	pfam01850===PIN domain	
3300032356 assembled Ga0308414_100129113	Ga0308414_100129113	predicted nucleic acid-binding protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	10318	10740	Ga0308414_1001291	COG1848===Predicted nucleic acid-binding protein, contains PIN domain	pfam01850===PIN domain	
3300032356 assembled Ga0308414_100022810	Ga0308414_100022810	predicted nucleic acid-binding protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	8441	8896	Ga0308414_1000228	COG1848===Predicted nucleic acid-binding protein, contains PIN domain	pfam01850===PIN domain	
3300032356 assembled Ga0308414_100034210	Ga0308414_100034210	predicted nucleic acid-binding protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	5567	5977	Ga0308414_1000342	COG4113===Predicted nucleic acid-binding protein, contains PIN domain	pfam01850===PIN domain	
3300032356 assembled Ga0308414_100111112	Ga0308414_100111112	predicted nucleic acid-binding protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	13015	13461	Ga0308414_1001111	COG1848===Predicted nucleic acid-binding protein, contains PIN domain	pfam01850===PIN domain	
3300032356 assembled Ga0308414_100000875	Ga0308414_100000875	predicted peptidase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	95184	95918	Ga0308414_1000008	COG4099===Predicted peptidase	pfam02230===Phospholipase/Carboxylesterase	
3300032356 assembled Ga0308414_100001595	Ga0308414_100001595	predicted ribosome quality control (RQC) complex YloA/Tae2 family protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	110298	112001	Ga0308414_1000015	COG1293===Predicted component of the ribosome quality control (RQC) complex, YloA/Tae2 family, contains fibronectin-binding (FbpA) and DUF814 domains	pfam05833===NFACT N-terminal and middle domains	
3300032356 assembled Ga0308414_100045512	Ga0308414_100045512	predicted RNA binding protein YcfA (HicA-like mRNA interferase family)	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	10833	10994	Ga0308414_1000455	COG1724===Predicted RNA binding protein YcfA, dsRBD-like fold, HicA-like mRNA interferase family	pfam07927===HicA toxin of bacterial toxin-antitoxin, 	
3300032356 assembled Ga0308414_10036514	Ga0308414_10036514	predicted RNA binding protein YcfA (HicA-like mRNA interferase family)	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	2258	2545	Ga0308414_1003651	COG1724===Predicted RNA binding protein YcfA, dsRBD-like fold, HicA-like mRNA interferase family	pfam07927===HicA toxin of bacterial toxin-antitoxin, 	
3300032356 assembled Ga0308414_100049413	Ga0308414_100049413	predicted RNase H-like HicB family nuclease	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	17778	17996	Ga0308414_1000494	COG1598===Predicted nuclease of the RNAse H fold, HicB family	pfam15919===HicB_like antitoxin of bacterial toxin-antitoxin system	
3300032356 assembled Ga0308414_100016435	Ga0308414_100016435	predicted RNase H-like HicB family nuclease	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	40377	40601	Ga0308414_1000164	COG1598===Predicted nuclease of the RNAse H fold, HicB family	pfam15919===HicB_like antitoxin of bacterial toxin-antitoxin system	
3300032356 assembled Ga0308414_10003907	Ga0308414_10003907	predicted short-subunit dehydrogenase-like oxidoreductase (DUF2520 family)	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	7463	8281	Ga0308414_1000390	COG5495===Predicted oxidoreductase, contains short-chain dehydrogenase (SDR) and DUF2520 domains	pfam10728===Domain of unknown function (DUF2520)	
3300032356 assembled Ga0308414_100004641	Ga0308414_100004641	predicted signal transduction protein with EAL and GGDEF domain/PAS domain-containing protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	38432	40387	Ga0308414_1000046	COG5001===Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	pfam00990===Diguanylate cyclase, GGDEF domain	
3300032356 assembled Ga0308414_10036457	Ga0308414_10036457	predicted transcriptional regulator	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	4607	4864	Ga0308414_1003645	COG3905===Predicted transcriptional regulator	pfam01402===Ribbon-helix-helix protein, copG family	
3300032356 assembled Ga0308414_10184032	Ga0308414_10184032	predicted transcriptional regulator	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	312	770	Ga0308414_1018403	COG3905===Predicted transcriptional regulator		
3300032356 assembled Ga0308414_100030318	Ga0308414_100030318	predicted transcriptional regulator of viral defense system	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	18528	19130	Ga0308414_1000303	COG5340===Transcriptional regulator, predicted component of viral defense system	pfam13338===Transcriptional regulator, AbiEi antitoxin	
3300032356 assembled Ga0308414_100040015	Ga0308414_100040015	predicted Zn-dependent protease	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	13474	14259	Ga0308414_1000400	COG4783===Putative Zn-dependent protease, contains TPR repeats	pfam01435===Peptidase family M48	
3300032356 assembled Ga0308414_10008221	Ga0308414_10008221	preprotein translocase subunit SecA	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	2	2062	Ga0308414_1000822	COG0653===Preprotein translocase subunit SecA (ATPase, RNA helicase)	pfam07517===SecA DEAD-like domain	
3300032356 assembled Ga0308414_100007239	Ga0308414_100007239	preprotein translocase subunit SecE	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	42026	42208	Ga0308414_1000072	COG0690===Preprotein translocase subunit SecE	pfam00584===SecE/Sec61-gamma subunits of protein translocation complex	
3300032356 assembled Ga0308414_100001327	Ga0308414_100001327	probable phosphoglycerate mutase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	30875	31564	Ga0308414_1000013	COG0406===Broad specificity phosphatase PhoE	pfam00300===Histidine phosphatase superfamily (branch 1)	
3300032356 assembled Ga0308414_100022828	Ga0308414_100022828	prolyl-tRNA synthetase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	27811	29253	Ga0308414_1000228	COG0442===Prolyl-tRNA synthetase	pfam09180===Prolyl-tRNA synthetase, C-terminal	
3300032356 assembled Ga0308414_100200710	Ga0308414_100200710	propionaldehyde dehydrogenase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	6572	7996	Ga0308414_1002007	COG1012===Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	pfam00171===Aldehyde dehydrogenase family	
3300032356 assembled Ga0308414_10009046	Ga0308414_10009046	proteic killer suppression protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	12601	12936	Ga0308414_1000904	COG3549===Plasmid maintenance system killer protein	pfam05015===RelE-like toxin of type II toxin-antitoxin system HigB	
3300032356 assembled Ga0308414_10001603	Ga0308414_10001603	proteic killer suppression protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	2627	2959	Ga0308414_1000160	COG3549===Plasmid maintenance system killer protein		
3300032356 assembled Ga0308414_100000856	Ga0308414_100000856	protein involved in polysaccharide export with SLBB domain/protein involved in polysaccharide export with SLBB domain/protein involved in polysaccharide export with SLBB domain	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	64526	66163	Ga0308414_1000008	COG1596===Periplasmic protein involved in polysaccharide export, contains SLBB domain of the beta-grasp fold	pfam10531===SLBB domain	
3300032356 assembled Ga0308414_10004325	Ga0308414_10004325	protein-disulfide isomerase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	5094	6011	Ga0308414_1000432	COG1651===Protein-disulfide isomerase	pfam13462===Thioredoxin	
3300032356 assembled Ga0308414_100059814	Ga0308414_100059814	protein-tyrosine phosphatase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	16862	17791	Ga0308414_1000598	COG2365===Protein tyrosine/serine phosphatase	pfam13350===Tyrosine phosphatase family	
3300032356 assembled Ga0308414_100020211	Ga0308414_100020211	PTH1 family peptidyl-tRNA hydrolase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	8462	9064	Ga0308414_1000202	COG0193===Peptidyl-tRNA hydrolase	pfam01195===Peptidyl-tRNA hydrolase	
3300032356 assembled Ga0308414_10033274	Ga0308414_10033274	PTS system mannose-specific IIA component	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	1920	2348	Ga0308414_1003327	COG2893===Phosphotransferase system, mannose/fructose-specific component IIA	pfam03610===PTS system fructose IIA component	
3300035990 assembled Ga0393409_004_36_905	null	purine nucleosidase	3300035990	Sorted cell/s from microbial mat in Octopus Spring, Yellowstone National Park, Wyoming, United States - Uncultured microbe JGI_YuBhay.Octo05.RedA.02.E6 (*) (MER-FS) (assembled)	6	36	905	Ga0393409_004	COG1957===Inosine-uridine nucleoside N-ribohydrolase	pfam01156===Inosine-uridine preferring nucleoside hydrolase	
3300032356 assembled Ga0308414_100004026	Ga0308414_100004026	putative ABC transport system ATP-binding protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	34055	34873	Ga0308414_1000040	COG1136===ABC-type lipoprotein export system, ATPase component	pfam00005===ABC transporter	
3300032356 assembled Ga0308414_10000411	Ga0308414_10000411	putative endonuclease	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	472	780	Ga0308414_1000041	COG2827===Predicted endonuclease, GIY-YIG superfamily	pfam01541===GIY-YIG catalytic domain	
3300032356 assembled Ga0308414_100001517	Ga0308414_100001517	putative membrane protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	20142	20336	Ga0308414_1000015	COG3462===Uncharacterized membrane protein	pfam09851===Short C-terminal domain	
3300032356 assembled Ga0308414_10012932	Ga0308414_10012932	putative Mg2+ transporter-C (MgtC) family protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	306	1220	Ga0308414_1001293	COG1285===Uncharacterized membrane protein YhiD, involved in acid resistance	pfam02308===MgtC family	
3300032356 assembled Ga0308414_10004568	Ga0308414_10004568	putative nucleotidyltransferase-like protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	5817	7067	Ga0308414_1000456		pfam14907===Uncharacterised nucleotidyltransferase	
3300032356 assembled Ga0308414_10004394	Ga0308414_10004394	putative phosphotransacetylase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	1678	2325	Ga0308414_1000439	COG4869===Propanediol utilization protein	pfam06130===Phosphate propanoyltransferase	
3300032356 assembled Ga0308414_10004518	Ga0308414_10004518	quinolinate synthase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	6736	7737	Ga0308414_1000451	COG0379===Quinolinate synthase	pfam02445===Quinolinate synthetase A protein	
3300032356 assembled Ga0308414_100058117	Ga0308414_100058117	radical SAM superfamily enzyme YgiQ (UPF0313 family)	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	20991	22358	Ga0308414_1000581	COG1032===Radical SAM superfamily enzyme YgiQ, UPF0313 family	pfam04055===Radical SAM superfamily	
3300032356 assembled Ga0308414_100001387	Ga0308414_100001387	RDD family protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	100867	101145	Ga0308414_1000013		pfam06271===RDD family	
3300032356 assembled Ga0308414_10029997	Ga0308414_10029997	recombination protein RecR	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	6342	6944	Ga0308414_1002999	COG0353===Recombinational DNA repair protein RecR	pfam13662===Toprim domain	
3300032356 assembled Ga0308414_10027707	Ga0308414_10027707	regulator of protease activity HflC (stomatin/prohibitin superfamily)	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	8146	10200	Ga0308414_1002770	COG0330===Regulator of protease activity HflC, stomatin/prohibitin superfamily	pfam01145===SPFH domain / Band 7 family	
3300035990 assembled Ga0393409_038_1919_2755	null	regulator of sirC expression with transglutaminase-like and TPR domain	3300035990	Sorted cell/s from microbial mat in Octopus Spring, Yellowstone National Park, Wyoming, United States - Uncultured microbe JGI_YuBhay.Octo05.RedA.02.E6 (*) (MER-FS) (assembled)	6	1919	2755	Ga0393409_038	COG2912===Regulator of sirC expression, contains transglutaminase-like and TPR domains	pfam13371===Tetratricopeptide repeat	
3300032356 assembled Ga0308414_10012673	Ga0308414_10012673	replication factor A-like protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	1986	3524	Ga0308414_1001267		pfam08646===Replication factor-A C terminal domain	
3300032356 assembled Ga0308414_10015476	Ga0308414_10015476	repressor LexA	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	5333	5998	Ga0308414_1001547	COG1974===SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	pfam01726===LexA DNA binding domain	
3300032356 assembled Ga0308414_100028638	Ga0308414_100028638	ribbon-helix-helix CopG family protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	26363	26548	Ga0308414_1000286		pfam01402===Ribbon-helix-helix protein, copG family	
3300032356 assembled Ga0308414_100083213	Ga0308414_100083213	ribonuclease VapC	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	12720	13106	Ga0308414_1000832	COG3742===Uncharacterized protein, contains PIN domain	pfam01850===PIN domain	
3300032356 assembled Ga0308414_10044554	Ga0308414_10044554	ribulose-phosphate 3-epimerase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	2401	3096	Ga0308414_1004455	COG0036===Pentose-5-phosphate-3-epimerase	pfam00834===Ribulose-phosphate 3 epimerase family	
3300032356 assembled Ga0308414_10035211	Ga0308414_10035211	RNA polymerase sporulation-specific sigma factor	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	1	363	Ga0308414_1003521	COG1191===DNA-directed RNA polymerase specialized sigma subunit	pfam04542===Sigma-70 region 2 	
3300032356 assembled Ga0308414_100256512	Ga0308414_100256512	RNA polymerase sporulation-specific sigma factor	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	9200	9931	Ga0308414_1002565	COG1191===DNA-directed RNA polymerase specialized sigma subunit	pfam04545===Sigma-70, region 4	
3300032356 assembled Ga0308414_10055889	Ga0308414_10055889	S-layer family protein/S-layer family protein/fibronectin type III domain protein/S-layer family protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	4215	6338	Ga0308414_1005588		pfam00395===S-layer homology domain	
3300032356 assembled Ga0308414_10004063	Ga0308414_10004063	SAM-dependent methyltransferase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	1436	3010	Ga0308414_1000406	COG0500===SAM-dependent methyltransferase	pfam13489===Methyltransferase domain	
3300032356 assembled Ga0308414_10036817	Ga0308414_10036817	serine phosphatase RsbU (regulator of sigma subunit)	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	8137	9690	Ga0308414_1003681	COG2208===Serine phosphatase RsbU, regulator of sigma subunit	pfam07228===Stage II sporulation protein E (SpoIIE)	
3300032356 assembled Ga0308414_100022523	Ga0308414_100022523	serine phosphatase RsbU (regulator of sigma subunit)/DNA-binding response OmpR family regulator	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	30067	31614	Ga0308414_1000225	COG2208===Serine phosphatase RsbU, regulator of sigma subunit	pfam07228===Stage II sporulation protein E (SpoIIE)	
3300032356 assembled Ga0308414_100178111	Ga0308414_100178111	serine/threonine-protein kinase HipA	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	10205	11560	Ga0308414_1001781	COG3550===Serine/threonine protein kinase HipA, toxin component of the HipAB toxin-antitoxin module	pfam13657===HipA N-terminal domain	
3300032356 assembled Ga0308414_10128701	Ga0308414_10128701	serine/threonine-protein kinase HipA	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	102	965	Ga0308414_1012870	COG3550===Serine/threonine protein kinase HipA, toxin component of the HipAB toxin-antitoxin module	pfam07805===	
3300032356 assembled Ga0308414_10057913	Ga0308414_10057913	serine/threonine-protein kinase HipA	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	2470	3672	Ga0308414_1005791	COG3550===Serine/threonine protein kinase HipA, toxin component of the HipAB toxin-antitoxin module	pfam13657===HipA N-terminal domain	
3300032356 assembled Ga0308414_100047824	Ga0308414_100047824	signal peptidase I	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	23309	24859	Ga0308414_1000478	COG0681===Signal peptidase I	pfam00717===Peptidase S24-like	
3300032356 assembled Ga0308414_10001233	Ga0308414_10001233	signal transduction histidine kinase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	4759	6408	Ga0308414_1000123	COG0642===Signal transduction histidine kinase	pfam02518===Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	
